Crosshead speed,10,mm/min,,,,,,,
Tensile strain,25.4,mm,,,,,Area,2.16354E-05,
,,,,,,,,,
Time,Extension,Load,Strain from Extensometer,,,,,,
(s),(mm),(N),(mm/mm),,,,,Stress,Strain
127.55,21.25843,3.82491,0.00001,,,,,176789.4284,378.9301854
127.6,21.26703,3.83959,0.00001,,,,,177467.9461,379.0834799
127.65,21.27593,3.87041,0.00001,,,,,178892.4633,379.2421219
127.7,21.28374,3.84567,0.00001,,,,,177748.967,379.3813346
127.75,21.29172,3.85881,0.00001,,,,,178356.3049,379.5235776
127.8,21.30046,3.86858,0.00001,,,,,178807.8797,379.6793676
127.85,21.30906,3.8416,0.00001,,,,,177560.8493,379.832662
127.9,21.31687,3.84119,0.00001,,,,,177541.8989,379.9718748
127.95,21.32515,3.85919,0.00001,,,,,178373.8688,380.1194653
128,21.33406,3.86228,0.00001,,,,,178516.6902,380.2782855
128.05,21.34218,3.84425,0.00001,,,,,177683.3338,380.423024
128.1,21.35015,3.87609,0.00001,,,,,179154.996,380.5650887
128.15,21.35875,3.84705,0.00001,,,,,177812.7513,380.7183832
128.2,21.36734,3.85895,0.00001,,,,,178362.7758,380.8714994
128.25,21.37531,3.86357,0.00001,,,,,178576.3147,381.0135641
128.3,21.38375,3.86836,0.00001,,,,,178797.7112,381.1640066
128.35,21.39234,3.85697,0.00001,,,,,178271.2591,381.3171228
128.4,21.40047,3.85335,0.00001,,,,,178103.9408,381.4620396
128.45,21.40844,3.84881,0.00001,,,,,177894.0995,381.6041043
128.5,21.41718,3.86633,0.00001,,,,,178703.8835,381.7598943
128.55,21.42578,3.85444,0.00001,,,,,178154.3212,381.9131887
128.6,21.43359,3.87109,0.00001,,,,,178923.8932,382.0524015
128.65,21.44187,3.84406,0.00001,,,,,177674.5519,382.199992
128.7,21.45062,3.87667,0.00001,,,,,179181.8039,382.3559602
128.75,21.4589,3.87881,0.00001,,,,,179280.7159,382.5035507
128.8,21.46671,3.8578,0.00001,,,,,178309.6222,382.6427634
128.85,21.47531,3.88401,0.00001,,,,,179521.0627,382.7960579
128.9,21.48421,3.87357,0.00001,,,,,179038.5202,382.9546998
128.95,21.49203,3.87038,0,,,,,178891.0767,383.0940908
129,21.50015,3.87589,0.00001,,,,,179145.7519,383.2388293
129.05,21.5089,3.88008,0.00001,,,,,179339.416,383.3947975
129.1,21.51765,3.87868,0.00001,,,,,179274.7072,383.5507657
129.15,21.52515,3.86668,0.00001,,,,,178720.0606,383.6844528
129.2,21.53343,3.8863,0.00001,,,,,179626.9078,383.8320433
129.25,21.5425,3.89779,0.00001,,,,,180157.9818,383.9937154
129.3,21.55046,3.88313,0.00001,,,,,179480.3886,384.1356019
129.35,21.55843,3.87955,0,,,,,179314.9191,384.2776667
129.4,21.56703,3.86683,0.00001,,,,,178726.9937,384.4309612
129.45,21.57593,3.89738,0.00001,,,,,180139.0314,384.5896031
129.5,21.58375,3.89237,0.00001,,,,,179907.4665,384.7289941
129.55,21.59187,3.88368,0.00001,,,,,179505.8099,384.8737326
129.6,21.60062,3.88101,0.00001,,,,,179382.4011,385.0297008
129.65,21.60875,3.89804,0.00001,,,,,180169.537,385.1746175
129.7,21.61672,3.88783,0.00001,,,,,179697.6252,385.3166823
129.75,21.62531,3.89442,0.00001,,,,,180002.2186,385.4697985
129.8,21.6339,3.9036,0.00001,,,,,180426.5232,385.6229147
129.85,21.64203,3.89237,0.00001,,,,,179907.4665,385.7678315
129.9,21.65015,3.90454,0.00001,,,,,180469.9705,385.91257
129.95,21.65906,3.90683,0.00001,,,,,180575.8156,386.0713901
130,21.66734,3.89963,0.00001,,,,,180243.0276,386.2189806
130.05,21.67515,3.89639,0.00001,,,,,180093.2731,386.3581934
130.1,21.68375,3.90085,0.00001,,,,,180299.4167,386.5114879
130.15,21.69265,3.88152,0.00001,,,,,179405.9735,386.6701298
130.2,21.70047,3.90024,0.00001,,,,,180271.2222,386.8095208
130.25,21.70844,3.90412,0.00001,,,,,180450.5579,386.9515856
130.3,21.71718,3.90635,0.00001,,,,,180553.6297,387.1073755
130.35,21.72593,3.90635,0.00001,,,,,180553.6297,387.2633437
130.4,21.73359,3.93144,0.00001,,,,,181713.3032,387.3998827
130.45,21.74187,3.91372,0.00001,,,,,180894.2751,387.5474732
130.5,21.75078,3.91304,0.00001,,,,,180862.8452,387.7062934
130.55,21.7589,3.90465,0.00001,,,,,180475.0548,387.8510319
130.6,21.76671,3.92616,0.00001,,,,,181469.2587,387.9902447
130.65,21.77531,3.92571,0.00001,,,,,181448.4595,388.1435391
130.7,21.7839,3.90414,0.00001,,,,,180451.4823,388.2966553
130.75,21.79187,3.90721,0.00001,,,,,180593.3794,388.4387201
130.8,21.80031,3.92259,0.00001,,,,,181304.2514,388.5891626
130.85,21.80906,3.92132,0.00001,,,,,181245.5513,388.7451308
130.9,21.81718,3.92697,0.00001,,,,,181506.6974,388.8898693
130.95,21.82531,3.91708,0.00001,,,,,181049.5762,389.034786
131,21.8339,3.91891,0.00001,,,,,181134.1598,389.1879022
131.05,21.84234,3.92158,0.00001,,,,,181257.5686,389.3383447
131.1,21.85031,3.93677,0.00001,,,,,181959.6587,389.4804094
131.15,21.85859,3.9258,0.00001,,,,,181452.6193,389.6279999
131.2,21.8675,3.92452,0.00001,,,,,181393.457,389.7868201
131.25,21.87562,3.93531,0.00001,,,,,181892.1767,389.9315586
131.3,21.88343,3.93208,0.00001,,,,,181742.8843,390.0707714
131.35,21.89219,3.92819,0.00001,,,,,181563.0864,390.2269178
131.4,21.90093,3.93087,0.00001,,,,,181686.9575,390.3827078
131.45,21.90859,3.92169,0.00001,,,,,181262.6529,390.5192468
131.5,21.91672,3.93279,0.00001,,,,,181775.7009,390.6641635
131.55,21.92547,3.9293,0.00001,,,,,181614.3912,390.8201317
131.6,21.93406,3.93817,0.00001,,,,,182024.3675,390.973248
131.65,21.94187,3.9306,0.00001,,,,,181674.4779,391.1124607
131.7,21.95015,3.94477,0.00001,,,,,182329.4231,391.2600512
131.75,21.95906,3.93704,0.00001,,,,,181972.1383,391.4188714
131.8,21.96718,3.94638,0.00001,,,,,182403.8382,391.5636099
131.85,21.97531,3.93185,0.00001,,,,,181732.2536,391.7085266
131.9,21.98375,3.94502,0.00001,,,,,182340.9782,391.8589691
131.95,21.99234,3.92851,0.00001,,,,,181577.877,392.0120853
132,22.00031,3.9489,0.00001,,,,,182520.3139,392.1541501
132.05,22.00875,3.93707,0.00001,,,,,181973.5249,392.3045925
132.1,22.01734,3.94417,0.00001,,,,,182301.6907,392.4577087
132.15,22.02547,3.96107,0.00001,,,,,183082.818,392.6026255
132.2,22.03359,3.96505,0.00001,,,,,183266.7757,392.747364
132.25,22.04218,3.93904,0.00001,,,,,182064.5793,392.9004802
132.3,22.05062,3.955,0.00001,,,,,182802.2593,393.0509227
132.35,22.05859,3.96297,0.00001,,,,,183170.637,393.1929874
132.4,22.06687,3.96302,0.00001,,,,,183172.948,393.3405779
132.45,22.07578,3.97577,0.00001,,,,,183762.26,393.4993981
132.5,22.0839,3.96578,0.00001,,,,,183300.5167,393.6441366
132.55,22.09171,3.97556,0.00001,,,,,183752.5537,393.7833493
132.6,22.10031,3.96847,0.00001,,,,,183424.85,393.9366438
132.65,22.10922,3.96686,0.00001,,,,,183350.4349,394.095464
132.7,22.11703,3.96292,0.00001,,,,,183168.326,394.2346768
132.75,22.125,3.95998,0.00001,,,,,183032.4376,394.3767415
132.8,22.1339,3.94976,0.00001,,,,,182560.0636,394.5353835
132.85,22.14265,3.95576,0.00001,,,,,182837.3869,394.6913517
132.9,22.15031,3.97019,0.00001,,,,,183504.3494,394.8278907
132.95,22.15859,3.96535,0.00001,,,,,183280.6419,394.9754812
133,22.16765,3.93435,0,,,,,181847.805,395.1369751
133.05,22.17562,3.98136,0.00002,,,,,184020.6329,395.2790398
133.1,22.18359,4.004,0.00001,,,,,185067.066,395.4211046
133.15,22.19203,3.97498,0.00001,,,,,183725.7458,395.5715471
133.2,22.20078,3.94867,0.00001,,,,,182509.6832,395.7275153
133.25,22.20875,3.96779,0.00001,,,,,183393.42,395.86958
133.3,22.21687,4.0189,0.00001,,,,,185755.7521,396.0143185
133.35,22.22562,3.95518,0.00001,,,,,182810.579,396.1702867
133.4,22.2339,3.97716,0.00002,,,,,183826.5066,396.3178772
133.45,22.24187,4.00515,0.00001,,,,,185120.2196,396.459942
133.5,22.25047,3.96786,0.00001,,,,,183396.6555,396.6132364
133.55,22.2589,3.97363,0.00001,,,,,183663.348,396.7635006
133.6,22.26687,3.96592,0,,,,,183306.9876,396.9055654
133.65,22.27515,3.99197,0.00001,,,,,184511.0328,397.0531559
133.7,22.28406,4.01469,0.00001,,,,,185561.1636,397.2119761
133.75,22.29234,3.97229,0,,,,,183601.4125,397.3595665
133.8,22.30031,3.95404,0,,,,,182757.8875,397.5016313
133.85,22.30875,4.01223,0.00002,,,,,185447.4611,397.6520738
133.9,22.31765,4.06165,0.00001,,,,,187731.6805,397.8107157
133.95,22.32547,3.96837,0.00001,,,,,183420.228,397.9501067
134,22.33343,4.00395,0.00001,,,,,185064.755,398.0919932
134.05,22.34218,3.97964,0,,,,,183941.1335,398.2479614
134.1,22.35093,4.04785,0.00002,,,,,187093.837,398.4039296
134.15,22.35875,3.97111,0,,,,,183546.8723,398.5433206
134.2,22.36687,3.96501,0.00001,,,,,183264.9269,398.6880591
134.25,22.37578,3.99589,0.00003,,,,,184692.2174,398.8468793
134.3,22.3839,4.07961,-0.00001,,,,,188561.8015,398.9916178
134.35,22.39172,3.99867,0.00001,,,,,184820.7105,399.1310088
134.4,22.40031,3.99544,0.00003,,,,,184671.4181,399.284125
134.45,22.40906,3.98668,-0.00001,,,,,184266.5262,399.4400932
134.5,22.41687,4.01963,0.00002,,,,,185789.4931,399.579306
134.55,22.42531,4.01621,0.00001,,,,,185631.4189,399.7297485
134.6,22.43406,4.03665,0.00001,,,,,186576.1668,399.8857167
134.65,22.44234,3.9893,0.00002,,,,,184387.624,400.0333072
134.7,22.45031,3.98599,-0.00001,,,,,184234.634,400.1753719
134.75,22.4589,4.01988,0.00002,,,,,185801.0483,400.3284881
134.8,22.46734,4.06977,0.00002,,,,,188106.9913,400.4789306
134.85,22.47531,3.99054,-0.00001,,,,,184444.9375,400.6209954
134.9,22.48375,4.00994,0.00002,,,,,185341.6161,400.7714378
134.95,22.4925,3.99785,0.00002,,,,,184782.8097,400.927406
135,22.50062,4.0649,0,,,,,187881.8973,401.0721445
135.05,22.50843,4.00867,0.00003,,,,,185282.916,401.2113573
135.1,22.51718,4.00967,0.00002,,,,,185329.1365,401.3673255
135.15,22.52593,4.015,0,,,,,185575.492,401.5232937
135.2,22.53375,4.0361,0.00002,,,,,186550.7455,401.6626847
135.25,22.54172,3.97851,0,,,,,183888.9043,401.8047495
135.3,22.55046,4.04607,0.00001,,,,,187011.5644,401.9605394
135.35,22.55906,4.02739,0.00002,,,,,186148.1646,402.1138339
135.4,22.56687,4.01191,0,,,,,185432.6705,402.2530466
135.45,22.57515,4.01685,0.00002,,,,,185661,402.4006371
135.5,22.58406,4.03228,0.00001,,,,,186374.1831,402.5594573
135.55,22.59219,4.00513,0,,,,,185119.2952,402.704374
135.6,22.60015,4.02086,0.00003,,,,,185846.3444,402.8462606
135.65,22.6089,4.02193,0,,,,,185895.8004,403.0022288
135.7,22.6175,3.99983,0,,,,,184874.3263,403.1555232
135.75,22.62531,4.0376,0.00002,,,,,186620.0764,403.294736
135.8,22.63375,4.0541,0,,,,,187382.7154,403.4451784
135.85,22.64234,4.0228,0.00002,,,,,185936.0123,403.5982947
135.9,22.65062,4.05087,0.00002,,,,,187233.423,403.7458851
135.95,22.65859,4.04809,0,,,,,187104.9299,403.8879499
136,22.66734,4.01573,0.00002,,,,,185609.233,404.0439181
136.05,22.67562,4.04968,0.00001,,,,,187178.4206,404.1915086
136.1,22.68359,4.01482,-0.00001,,,,,185567.1723,404.3335733
136.15,22.69187,4.02208,0.00003,,,,,185902.7335,404.4811638
136.2,22.70062,4.03001,0.00001,,,,,186269.2624,404.637132
136.25,22.7089,4.05261,0,,,,,187313.8468,404.7847225
136.3,22.71672,4.03672,0.00003,,,,,186579.4023,404.9241135
136.35,22.72546,4.06991,0,,,,,188113.4622,405.0799035
136.4,22.73421,4.04253,0,,,,,186847.9436,405.2358717
136.45,22.74203,4.03197,0.00002,,,,,186359.8547,405.3752627
136.5,22.75,4.04855,0,,,,,187126.1913,405.5173274
136.55,22.75906,4.05116,0.00001,,,,,187246.827,405.6788214
136.6,22.76765,4.05369,0.00002,,,,,187363.7649,405.8319376
136.65,22.77531,4.05049,0,,,,,187215.8592,405.9684766
136.7,22.78359,4.05755,0.00002,,,,,187542.1762,406.1160671
136.75,22.7925,4.03787,0.00001,,,,,186632.5559,406.2748873
136.8,22.80062,4.06331,0,,,,,187808.4066,406.4196258
136.85,22.80843,4.06463,0.00002,,,,,187869.4177,406.5588385
136.9,22.81703,4.03635,0.00001,,,,,186562.3007,406.712133
136.95,22.82578,4.03539,0,,,,,186517.9289,406.8681012
137,22.83375,4.05422,0.00002,,,,,187388.2618,407.0101659
137.05,22.84203,4.06473,0.00001,,,,,187874.0398,407.1577564
137.1,22.85062,4.05578,0,,,,,187460.3659,407.3108726
137.15,22.8589,4.04995,0.00001,,,,,187190.9001,407.4584631
137.2,22.86671,4.06627,0.00001,,,,,187945.2194,407.5976759
137.25,22.87547,4.06297,0.00001,,,,,187792.6916,407.7538223
137.3,22.88406,4.04329,0.00001,,,,,186883.0713,407.9069385
137.35,22.89203,4.05405,0.00001,,,,,187380.4043,408.0490033
137.4,22.90031,4.07127,0.00001,,,,,188176.3221,408.1965938
137.45,22.90906,4.06392,0.00002,,,,,187836.6011,408.352562
137.5,22.91734,4.05238,0,,,,,187303.216,408.5001525
137.55,22.92515,4.08667,0.00001,,,,,188888.1185,408.6393652
137.6,22.93375,4.08274,0.00001,,,,,188706.4718,408.7926597
137.65,22.94265,4.06341,0,,,,,187813.0286,408.9513016
137.7,22.95046,4.08187,0.00002,,,,,188666.2599,409.0905144
137.75,22.95843,4.06331,0.00001,,,,,187808.4066,409.2325791
137.8,22.96718,4.06283,0.00001,,,,,187786.2207,409.3885474
137.85,22.97593,4.08726,0.00002,,,,,188915.3887,409.5445156
137.9,22.98359,4.09167,0.00001,,,,,189119.2213,409.6810546
137.95,22.99187,4.06013,0.00001,,,,,187661.4253,409.8286451
138,23.00078,4.07503,0.00002,,,,,188350.1114,409.9874652
138.05,23.0089,4.07421,0,,,,,188312.2105,410.1322037
138.1,23.01687,4.06804,0.00001,,,,,188027.0298,410.2742685
138.15,23.02531,4.09434,0.00002,,,,,189242.6301,410.424711
138.2,23.0339,4.06274,0.00001,,,,,187782.0609,410.5778272
138.25,23.04187,4.08823,0.00001,,,,,188960.2226,410.7198919
138.3,23.05031,4.10151,0.00002,,,,,189574.0314,410.8703344
138.35,23.0589,4.09167,0,,,,,189119.2213,411.0234506
138.4,23.06718,4.08835,0.00001,,,,,188965.7691,411.1710411
138.45,23.07531,4.10526,0.00001,,,,,189747.3585,411.3159578
138.5,23.0839,4.0923,0.00001,,,,,189148.3402,411.4690741
138.55,23.09234,4.0849,0.00002,,,,,188806.3082,411.6195165
138.6,23.10031,4.0823,0.00001,,,,,188686.1348,411.7615813
138.65,23.10859,4.0832,0.00001,,,,,188727.7333,411.9091718
138.7,23.1175,4.10023,0.00002,,,,,189514.8691,412.067992
138.75,23.12562,4.09231,0.00001,,,,,189148.8024,412.2127304
138.8,23.13359,4.10526,0.00001,,,,,189747.3585,412.3547952
138.85,23.14218,4.07858,0.00001,,,,,188514.1943,412.5079114
138.9,23.15093,4.0917,0.00001,,,,,189120.6079,412.6638796
138.95,23.15875,4.10111,0.00001,,,,,189555.5432,412.8032706
139,23.16672,4.11408,0.00001,,,,,190155.0237,412.9453354
139.05,23.17546,4.09143,0.00001,,,,,189108.1283,413.1011253
139.1,23.18406,4.08637,0.00001,,,,,188874.2524,413.2544198
139.15,23.19187,4.10664,0.00001,,,,,189811.1428,413.3936326
139.2,23.20015,4.10831,0.00001,,,,,189888.3312,413.541223
139.25,23.20906,4.10245,0.00001,,,,,189617.4788,413.7000432
139.3,23.21718,4.097,0.00001,,,,,189365.5768,413.8447817
139.35,23.22531,4.11029,0.00001,,,,,189979.8478,413.9896985
139.4,23.23375,4.09177,0.00001,,,,,189123.8433,414.1401409
139.45,23.24234,4.1049,0.00001,,,,,189730.7191,414.2932571
139.5,23.25031,4.11781,0.00001,,,,,190327.4263,414.4353219
139.55,23.25875,4.10154,0.00001,,,,,189575.4181,414.5857644
139.6,23.26734,4.10993,0.00001,,,,,189963.2084,414.7388806
139.65,23.27547,4.12233,0.00001,,,,,190536.3432,414.8837973
139.7,23.28359,4.11363,0.00001,,,,,190134.2245,415.0285358
139.75,23.29234,4.11717,0.00001,,,,,190297.8452,415.184504
139.8,23.30078,4.11894,0.00001,,,,,190379.6556,415.3349465
139.85,23.30859,4.13181,0.00001,,,,,190974.514,415.4741593
139.9,23.31687,4.10789,0.00001,,,,,189868.9185,415.6217497
139.95,23.32578,4.10444,0.00001,,,,,189709.4576,415.7805699
140,23.3339,4.13017,0.00001,,,,,190898.7123,415.9253084
140.05,23.34171,4.14241,0.00001,,,,,191464.4518,416.0645212
140.1,23.35047,4.15004,0.00001,,,,,191817.1145,416.2206676
140.15,23.35921,4.11821,0.00001,,,,,190345.9146,416.3764576
140.2,23.36703,4.13421,0.00001,,,,,191085.4433,416.5158486
140.25,23.375,4.13661,0.00001,,,,,191196.3726,416.6579133
140.3,23.3839,4.13278,0.00001,,,,,191019.3479,416.8165553
140.35,23.39265,4.13746,0.00001,,,,,191235.6601,416.9725235
140.4,23.40031,4.13215,0.00001,,,,,190990.229,417.1090625
140.45,23.40859,4.13438,0.00001,,,,,191093.3008,417.256653
140.5,23.4175,4.12726,0.00001,,,,,190764.2105,417.4154732
140.55,23.42562,4.13685,0.00001,,,,,191207.4655,417.5602117
140.6,23.43343,4.14701,0.00001,,,,,191677.0663,417.6994244
140.65,23.44203,4.13296,0.00001,,,,,191027.6676,417.8527189
140.7,23.45093,4.12221,0.00001,,,,,190530.7967,418.0113609
140.75,23.45875,4.14385,0.00001,,,,,191531.0094,418.1507519
140.8,23.46703,4.17042,0.00001,,,,,192759.0893,418.2983423
140.85,23.47562,4.1369,0.00001,,,,,191209.7766,418.4514586
140.9,23.48375,4.13811,0,,,,,191265.7034,418.5963753
140.95,23.49172,4.15619,0.00001,,,,,192101.3709,418.7384401
141,23.50047,4.13268,0.00001,,,,,191014.7259,418.8944083
141.05,23.50906,4.1599,0.00002,,,,,192272.8491,419.0475245
141.1,23.51703,4.13854,0.00001,,,,,191285.5783,419.1895892
141.15,23.52531,4.15103,0,,,,,191862.8729,419.3371797
141.2,23.53406,4.14685,0.00001,,,,,191669.671,419.4931479
141.25,23.54234,4.14312,0.00001,,,,,191497.2684,419.6407384
141.3,23.55015,4.15248,0.00001,,,,,191929.8927,419.7799511
141.35,23.55859,4.15195,0.00001,,,,,191905.3958,419.9303936
141.4,23.56765,4.15151,0.00001,,,,,191885.0587,420.0918876
141.45,23.57547,4.15072,0.00001,,,,,191848.5445,420.2312786
141.5,23.58344,4.12726,0.00001,,,,,190764.2105,420.3733433
141.55,23.59218,4.15088,0.00001,,,,,191855.9398,420.5291333
141.6,23.60093,4.2008,0.00001,,,,,194163.2695,420.6851015
141.65,23.60875,4.12868,0,,,,,190829.8437,420.8244925
141.7,23.61703,4.1531,0.00001,,,,,191958.5494,420.972083
141.75,23.62562,4.19796,0.00001,,,,,194032.0031,421.1251992
141.8,23.6339,4.16015,0.00001,,,,,192284.4043,421.2727897
141.85,23.64171,4.13965,0.00001,,,,,191336.8831,421.4120024
141.9,23.65047,4.14667,0.00001,,,,,191661.3513,421.5681489
141.95,23.65906,4.19342,0.00002,,,,,193822.1618,421.7212651
142,23.66703,4.17144,0,,,,,192806.2342,421.8633298
142.05,23.67531,4.16236,0.00001,,,,,192386.5517,422.0109203
142.1,23.68406,4.14468,0.00002,,,,,191569.3724,422.1668885
142.15,23.69218,4.16068,0,,,,,192308.9012,422.311627
142.2,23.70031,4.17428,0.00001,,,,,192937.5006,422.4565438
142.25,23.7089,4.177,0.00002,,,,,193063.2205,422.60966
142.3,23.71734,4.17125,0,,,,,192797.4523,422.7601024
142.35,23.72531,4.16859,0.00001,,,,,192674.5057,422.9021672
142.4,23.73359,4.18301,0.00002,,,,,193341.0059,423.0497577
142.45,23.74234,4.1957,0.00001,,,,,193927.5447,423.2057259
142.5,23.75062,4.19105,0.00001,,,,,193712.6191,423.3533164
142.55,23.75859,4.1477,0,,,,,191708.9585,423.4953811
142.6,23.76703,4.17094,0.00001,,,,,192783.124,423.6458236
142.65,23.77593,4.20462,0.00001,,,,,194339.8319,423.8044655
142.7,23.78375,4.16317,0.00001,,,,,192423.9903,423.9438565
142.75,23.79172,4.18517,0.00002,,,,,193440.8423,424.0859213
142.8,23.80047,4.20371,0.00001,,,,,194297.7712,424.2418895
142.85,23.80906,4.17752,0,,,,,193087.2551,424.3950057
142.9,23.81687,4.18094,0.00001,,,,,193245.3294,424.5342185
142.95,23.82531,4.18458,0.00001,,,,,193413.5722,424.6846609
143,23.83406,4.21259,0.00002,,,,,194708.2097,424.8406291
143.05,23.84218,4.18433,0.00001,,,,,193402.0171,424.9853676
143.1,23.85015,4.21123,0,,,,,194645.3498,425.1274324
143.15,23.8589,4.1862,0.00001,,,,,193488.4495,425.2834006
143.2,23.8675,4.19993,0.00001,,,,,194123.0576,425.4366951
143.25,23.87531,4.17994,0.00001,,,,,193199.1089,425.5759078
143.3,23.88375,4.19555,0.00001,,,,,193920.6116,425.7263503
143.35,23.89234,4.18407,0,,,,,193389.9997,425.8794665
143.4,23.90047,4.19888,0.00001,,,,,194074.526,426.0243832
143.45,23.90859,4.18886,0.00001,,,,,193611.3961,426.1691217
143.5,23.91718,4.19609,0.00001,,,,,193945.5707,426.3222379
143.55,23.92578,4.20049,0.00002,,,,,194148.9411,426.4755324
143.6,23.93359,4.22827,0.00001,,,,,195432.9479,426.6147452
143.65,23.94203,4.19088,0.00001,,,,,193704.7616,426.7651876
143.7,23.95078,4.22354,0.00001,,,,,195214.3247,426.9211558
143.75,23.95875,4.20588,0,,,,,194398.0698,427.0632206
143.8,23.96671,4.20557,0.00001,,,,,194383.7415,427.2051071
143.85,23.97531,4.21509,0.00001,,,,,194823.7611,427.3584016
143.9,23.98422,4.20291,0.00001,,,,,194260.7948,427.5172218
143.95,23.99203,4.21962,0.00001,,,,,195033.1401,427.6564345
144,24,4.18126,0.00001,,,,,193260.12,427.7984993
144.05,24.00906,4.19625,0,,,,,193952.966,427.9599932
144.1,24.01765,4.25035,0.00002,,,,,196453.4975,428.1131094
144.15,24.02531,4.20473,0.00001,,,,,194344.9162,428.2496484
144.2,24.03359,4.20955,0.00001,,,,,194567.6992,428.3972389
144.25,24.0425,4.21929,0.00001,,,,,195017.8874,428.5560591
144.3,24.05062,4.21567,0.00001,,,,,194850.569,428.7007976
144.35,24.05843,4.2016,0.00001,,,,,194200.2459,428.8400104
144.4,24.06703,4.22236,0.00001,,,,,195159.7844,428.9933048
144.45,24.07578,4.24145,0.00001,,,,,196042.1346,429.149273
144.5,24.08375,4.2045,0.00001,,,,,194334.2855,429.2913378
144.55,24.09203,4.23446,0,,,,,195719.053,429.4389283
144.6,24.10062,4.2357,0.00001,,,,,195776.3665,429.5920445
144.65,24.1089,4.23696,0.00001,,,,,195834.6044,429.739635
144.7,24.11687,4.21455,0.00001,,,,,194798.802,429.8816997
144.75,24.12547,4.21001,0.00001,,,,,194588.9607,430.0349942
144.8,24.13406,4.22868,0.00001,,,,,195451.8983,430.1881104
144.85,24.14203,4.2228,0.00001,,,,,195180.1215,430.3301751
144.9,24.15015,4.23191,0.00001,,,,,195601.1906,430.4749136
144.95,24.15906,4.23653,0.00001,,,,,195814.7296,430.6337338
145,24.16734,4.24504,0.00002,,,,,196208.0664,430.7813243
145.05,24.17515,4.2346,0.00001,,,,,195725.5239,430.9205371
145.1,24.18375,4.21832,0,,,,,194973.0534,431.0738315
145.15,24.19265,4.24702,0.00002,,,,,196299.5831,431.2324735
145.2,24.20047,4.22693,0,,,,,195371.0123,431.3718645
145.25,24.20843,4.24818,0.00001,,,,,196353.1989,431.513751
145.3,24.21718,4.24249,0.00001,,,,,196090.204,431.6697192
145.35,24.22593,4.25248,0.00001,,,,,196551.9473,431.8256874
145.4,24.23359,4.23177,0.00001,,,,,195594.7198,431.9622264
145.45,24.24187,4.22844,0.00001,,,,,195440.8053,432.1098169
145.5,24.25078,4.23657,0.00001,,,,,195816.5784,432.2686371
145.55,24.2589,4.27286,0.00002,,,,,197493.922,432.4133756
145.6,24.26672,4.22772,0.00001,,,,,195407.5266,432.5527666
145.65,24.27531,4.24285,0.00001,,,,,196106.8434,432.7058828
145.7,24.28406,4.26897,0.00001,,,,,197314.1241,432.861851
145.75,24.29203,4.26859,0.00001,,,,,197296.5603,433.0039158
145.8,24.30031,4.22159,0.00001,,,,,195124.1946,433.1515062
145.85,24.30906,4.24385,0.00001,,,,,196153.064,433.3074744
145.9,24.31718,4.28644,0.00001,,,,,198121.597,433.4522129
145.95,24.32531,4.24057,0.00001,,,,,196001.4606,433.5971297
146,24.3339,4.23065,0.00001,,,,,195542.9528,433.7502459
146.05,24.34234,4.26451,0.00001,,,,,197107.9804,433.9006884
146.1,24.35031,4.24673,0.00001,,,,,196286.1791,434.0427531
146.15,24.35859,4.25286,0.00001,,,,,196569.5111,434.1903436
146.2,24.3675,4.259,0.00001,,,,,196853.3052,434.3491638
146.25,24.37562,4.26564,0.00002,,,,,197160.2097,434.4939023
146.3,24.38343,4.25989,0.00001,,,,,196894.4415,434.633115
146.35,24.39218,4.25072,0.00001,,,,,196470.5991,434.7890832
146.4,24.40093,4.27671,0.00001,,,,,197671.8711,434.9450514
146.45,24.40859,4.26055,0.00001,,,,,196924.9471,435.0815905
146.5,24.41672,4.25515,0.00001,,,,,196675.3561,435.2265072
146.55,24.42547,4.26534,0.00001,,,,,197146.3435,435.3824754
146.6,24.43406,4.26724,0.00001,,,,,197234.1625,435.5355916
146.65,24.44187,4.27014,0.00001,,,,,197368.2021,435.6748044
146.7,24.45031,4.27116,0.00001,,,,,197415.3471,435.8252469
146.75,24.45906,4.28363,0.00001,,,,,197991.7173,435.9812151
146.8,24.46734,4.2638,0.00001,,,,,197075.1639,436.1288055
146.85,24.47531,4.27065,0,,,,,197391.7746,436.2708703
146.9,24.4839,4.26659,0.00001,,,,,197204.1192,436.4239865
146.95,24.4925,4.27883,0.00002,,,,,197769.8587,436.577281
147,24.50047,4.28938,0,,,,,198257.4854,436.7193457
147.05,24.50875,4.27721,0.00001,,,,,197694.9814,436.8669362
147.1,24.51734,4.27749,0.00001,,,,,197707.9231,437.0200524
147.15,24.52547,4.27084,0.00001,,,,,197400.5565,437.1649692
147.2,24.53359,4.28867,0.00001,,,,,198224.6688,437.3097077
147.25,24.54234,4.26697,0.00001,,,,,197221.683,437.4656759
147.3,24.55062,4.27819,0.00001,,,,,197740.2775,437.6132663
147.35,24.55859,4.28832,0.00001,,,,,198208.4916,437.7553311
147.4,24.56687,4.28378,0.00001,,,,,197998.6504,437.9029216
147.45,24.57578,4.28202,0.00001,,,,,197917.3022,438.0617418
147.5,24.5839,4.28616,0.00002,,,,,198108.6553,438.2064803
147.55,24.59172,4.2953,0,,,,,198531.111,438.3458713
147.6,24.60047,4.27275,0.00001,,,,,197488.8377,438.5018395
147.65,24.60921,4.28094,0.00001,,,,,197867.384,438.6576294
147.7,24.61703,4.32513,0.00001,,,,,199909.8699,438.7970204
