Crosshead speed,10,mm/min,,,,,,,
Tensile strain,25.4,mm,,,,,Area,2.64044E-05,
,,,,,,,,,
Time,Extension,Load,Strain from Extensometer,,,,,,
(s),(mm),(N),(mm/mm),,,,,Stress,Strain
135,22.50047,16.35527,0.00001,,,,,619414.5673,160.4848356
135.05,22.5089,16.38059,0,,,,,620373.4984,160.5449627
135.1,22.51687,16.36922,0,,,,,619942.8883,160.6018088
135.15,22.52531,16.40039,0.00001,,,,,621123.3734,160.6620072
135.2,22.5339,16.40605,0,,,,,621337.7316,160.7232755
135.25,22.54187,16.4194,0,,,,,621843.3291,160.7801216
135.3,22.55015,16.40134,0.00001,,,,,621159.3522,160.8391787
135.35,22.5589,16.4195,0.00001,,,,,621847.1164,160.9015882
135.4,22.56718,16.43309,0,,,,,622361.8033,160.9606454
135.45,22.575,16.43764,0,,,,,622534.1231,161.0164216
135.5,22.58344,16.41909,0,,,,,621831.5887,161.07662
135.55,22.59234,16.46777,0.00001,,,,,623675.2208,161.1400994
135.6,22.60031,16.45394,0,,,,,623151.4445,161.1969455
135.65,22.60812,16.47437,0,,,,,623925.1791,161.2526504
135.7,22.61703,16.45864,0,,,,,623329.4451,161.316201
135.75,22.62578,16.46256,0,,,,,623477.9052,161.3786105
135.8,22.63343,16.46801,0,,,,,623684.3102,161.4331742
135.85,22.64171,16.48933,0,,,,,624491.7514,161.4922314
135.9,22.65062,16.49104,0.00001,,,,,624556.5133,161.5557821
135.95,22.65906,16.49439,0,,,,,624683.3861,161.6159805
136,22.66672,16.5051,0,,,,,625089.0003,161.6706155
136.05,22.67515,16.51111,0,,,,,625316.6139,161.7307425
136.1,22.68406,16.51345,0,,,,,625405.2355,161.7942932
136.15,22.69203,16.53473,0,,,,,626211.1618,161.8511393
136.2,22.7,16.51099,0.00001,,,,,625312.0692,161.9079854
136.25,22.70875,16.52292,0,,,,,625763.8878,161.9703949
136.3,22.71734,16.54035,0,,,,,626424.0051,162.0316632
136.35,22.72531,16.5426,0,,,,,626509.2182,162.0885093
136.4,22.73359,16.56092,0,,,,,627203.0419,162.1475665
136.45,22.74218,16.55403,0,,,,,626942.1006,162.2088347
136.5,22.75031,16.5677,0,,,,,627459.8173,162.266822
136.55,22.75828,16.5798,0,,,,,627918.0743,162.3236681
136.6,22.76703,16.58266,0,,,,,628026.3895,162.3860776
136.65,22.77547,16.60111,0,,,,,628725.1367,162.446276
136.7,22.78343,16.60028,0,,,,,628693.7026,162.5030508
136.75,22.79187,16.59359,0.00001,,,,,628440.3357,162.5632492
136.8,22.80078,16.60004,0,,,,,628684.6132,162.6267998
136.85,22.8089,16.61402,0,,,,,629214.0704,162.6847158
136.9,22.81672,16.62305,0,,,,,629556.0588,162.740492
136.95,22.82531,16.63029,0.00001,,,,,629830.2556,162.8017603
137,22.83422,16.63812,0.00001,,,,,630126.797,162.865311
137.05,22.84187,16.64787,0.00001,,,,,630496.0537,162.9198747
137.1,22.85015,16.63895,0.00001,,,,,630158.2312,162.9789319
137.15,22.8589,16.6599,0.00001,,,,,630951.6596,163.0413413
137.2,22.86734,16.65998,0,,,,,630954.6894,163.1015397
137.25,22.87515,16.66827,0,,,,,631268.6522,163.1572446
137.3,22.88359,16.67671,0.00001,,,,,631588.2959,163.217443
137.35,22.89234,16.66465,0.00001,,,,,631131.5538,163.2798525
137.4,22.90031,16.6897,0,,,,,632080.2594,163.3366986
137.45,22.90828,16.69165,0.00001,,,,,632154.1107,163.3935447
137.5,22.91703,16.7048,0.00001,,,,,632652.1337,163.4559542
137.55,22.92562,16.698,0,,,,,632394.6009,163.5172224
137.6,22.93344,16.70437,0.00001,,,,,632635.8486,163.5729987
137.65,22.94187,16.71138,0.00001,,,,,632901.3346,163.6331257
137.7,22.95062,16.72913,0.00001,,,,,633573.5711,163.6955352
137.75,22.95875,16.71288,0.00001,,,,,632958.1433,163.7535225
137.8,22.96671,16.72511,0,,,,,633421.3237,163.8102973
137.85,22.97547,16.72472,0.00001,,,,,633406.5535,163.8727781
137.9,22.9839,16.75328,0.00001,,,,,634488.1914,163.9329051
137.95,22.99187,16.76414,0,,,,,634899.4864,163.9897512
138,23.00031,16.77366,0,,,,,635260.0324,164.0499496
138.05,23.00906,16.77225,0,,,,,635206.6322,164.1123591
138.1,23.01703,16.77147,0,,,,,635177.0917,164.1692052
138.15,23.025,16.78318,0.00001,,,,,635620.5784,164.2260513
138.2,23.03375,16.79451,0.00001,,,,,636049.6735,164.2884608
138.25,23.0425,16.80419,0.00001,,,,,636416.2791,164.3508702
138.3,23.05015,16.79123,0,,,,,635925.4518,164.4054339
138.35,23.05828,16.80543,0,,,,,636463.241,164.4634212
138.4,23.06718,16.81634,0.00001,,,,,636876.4297,164.5269006
138.45,23.07546,16.8029,0.00001,,,,,636367.4236,164.5859578
138.5,23.08328,16.81536,0.00001,,,,,636839.3147,164.641734
138.55,23.09187,16.82959,0.00001,,,,,637378.24,164.7030023
138.6,23.10062,16.82283,0.00001,,,,,637122.2221,164.7654117
138.65,23.10875,16.84669,0,,,,,638025.8593,164.823399
138.7,23.11671,16.85272,0.00001,,,,,638254.2304,164.8801738
138.75,23.12547,16.8694,0.00001,,,,,638885.9433,164.9426546
138.8,23.1339,16.8695,0,,,,,638889.7305,165.0027817
138.85,23.14187,16.87202,0,,,,,638985.1691,165.0596278
138.9,23.15031,16.87536,0,,,,,639111.6632,165.1198262
138.95,23.1589,16.89342,0,,,,,639795.6401,165.1810944
139,23.16703,16.89516,0.00001,,,,,639861.5382,165.2390817
139.05,23.17515,16.88903,0.00001,,,,,639629.38,165.2969977
139.1,23.18375,16.90591,0,,,,,640268.6673,165.3583373
139.15,23.19218,16.92083,0,,,,,640833.7247,165.4184644
139.2,23.20015,16.91686,0,,,,,640683.371,165.4753105
139.25,23.20859,16.91714,0,,,,,640693.9752,165.5355089
139.3,23.21734,16.9274,0.00001,,,,,641082.5468,165.5979183
139.35,23.22531,16.94465,0,,,,,641735.8471,165.6547645
139.4,23.23312,16.93679,0,,,,,641438.1694,165.7104694
139.45,23.24203,16.95538,0,,,,,642142.2187,165.77402
139.5,23.25078,16.95008,0,,,,,641941.4946,165.8364295
139.55,23.25843,16.96946,0.00001,,,,,642675.4632,165.8909932
139.6,23.26672,16.95831,0,,,,,642253.1851,165.9501217
139.65,23.27578,16.99033,0,,,,,643465.8618,166.0147423
139.7,23.28406,16.97616,0,,,,,642929.2088,166.0737994
139.75,23.29156,16.9909,0,,,,,643487.4491,166.1272933
139.8,23.30015,17.00582,0,,,,,644052.5064,166.1885615
139.85,23.30906,17.00005,0,,,,,643833.9822,166.2521122
139.9,23.31703,16.99206,0,,,,,643531.3811,166.3089583
139.95,23.325,17.01804,0,,,,,644515.3081,166.3658044
140,23.33375,17.02482,0,,,,,644772.0834,166.4282139
140.05,23.34234,17.0187,0,,,,,644540.3039,166.4894821
140.1,23.35015,17.04093,0,,,,,645382.209,166.545187
140.15,23.35859,17.03755,0,,,,,645254.2001,166.6053854
140.2,23.36718,17.05382,0,,,,,645870.3852,166.6666537
140.25,23.37531,17.03618,0.00001,,,,,645202.3148,166.724641
140.3,23.38343,17.05305,0,,,,,645841.2234,166.782557
140.35,23.39203,17.0646,0,,,,,646278.6505,166.8438966
140.4,23.40047,17.08569,0,,,,,647077.381,166.904095
140.45,23.40843,17.07341,0,,,,,646612.307,166.9608698
140.5,23.41687,17.09132,0.00001,,,,,647290.6031,167.0210681
140.55,23.42578,17.09702,0,,,,,647506.4762,167.0846188
140.6,23.43375,17.09681,0.00001,,,,,647498.523,167.1414649
140.65,23.44172,17.12648,0.00001,,,,,648622.1993,167.198311
140.7,23.45047,17.10391,0,,,,,647767.4176,167.2607205
140.75,23.45922,17.12278,0,,,,,648482.0712,167.32313
140.8,23.46687,17.13706,0.00001,,,,,649022.8901,167.3776937
140.85,23.475,17.13874,0,,,,,649086.5159,167.435681
140.9,23.4839,17.12978,0.00001,,,,,648747.1785,167.4991603
140.95,23.49234,17.1343,0.00001,,,,,648918.3621,167.5593587
141,23.50015,17.13366,0,,,,,648894.1237,167.6150636
141.05,23.50859,17.176,0.00001,,,,,650497.6443,167.675262
141.1,23.51718,17.1626,0,,,,,649990.1532,167.7365303
141.15,23.52531,17.1858,0.00001,,,,,650868.7946,167.7945176
141.2,23.53328,17.14426,0,,,,,649295.572,167.8513637
141.25,23.54203,17.17825,0.00001,,,,,650582.8574,167.9137731
141.3,23.55047,17.2013,0.00001,,,,,651455.818,167.9739715
141.35,23.55859,17.18436,0,,,,,650814.2582,168.0318875
141.4,23.56687,17.20305,0.00001,,,,,651522.0948,168.0909447
141.45,23.57547,17.20809,0.00001,,,,,651712.9721,168.1522843
141.5,23.58359,17.2362,0,,,,,652777.5674,168.2102003
141.55,23.59172,17.19668,0.00001,,,,,651280.8471,168.2681876
141.6,23.60046,17.24079,0,,,,,652951.402,168.3305257
141.65,23.6089,17.2413,0,,,,,652970.717,168.3907241
141.7,23.61687,17.24313,0.00001,,,,,653040.0236,168.4475702
141.75,23.62531,17.24745,0,,,,,653203.6327,168.5077686
141.8,23.63406,17.25212,0.00001,,,,,653380.4972,168.5701781
141.85,23.64203,17.25721,0.00001,,,,,653573.2681,168.6270242
141.9,23.65,17.26321,0,,,,,653800.5029,168.6838703
141.95,23.65875,17.27498,0.00001,,,,,654246.262,168.7462797
142,23.6675,17.2648,0.00001,,,,,653860.7202,168.8086892
142.05,23.67515,17.28865,0,,,,,654763.9787,168.8632529
142.1,23.68328,17.29737,0.00001,,,,,655094.2267,168.9212402
142.15,23.69218,17.29505,0,,,,,655006.3626,168.9847196
142.2,23.70046,17.3022,0,,,,,655277.1508,169.0437768
142.25,23.70828,17.29485,0.00001,,,,,654998.7881,169.099553
142.3,23.71687,17.31676,0,,,,,655828.574,169.1608213
142.35,23.72562,17.32767,0.00001,,,,,656241.7627,169.2232307
142.4,23.73375,17.35193,0.00001,,,,,657160.549,169.281218
142.45,23.74171,17.3425,0,,,,,656803.4116,169.3379928
142.5,23.75047,17.35733,0.00001,,,,,657365.0604,169.4004736
142.55,23.7589,17.36294,0.00001,,,,,657577.525,169.4606007
142.6,23.76687,17.35208,0,,,,,657166.2299,169.5174468
142.65,23.77531,17.37695,0.00001,,,,,658108.1183,169.5776452
142.7,23.7839,17.36172,0.00001,,,,,657531.3205,169.6389134
142.75,23.79203,17.37545,0,,,,,658051.3096,169.6969007
142.8,23.80015,17.37362,0.00001,,,,,657982.003,169.7548167
142.85,23.8089,17.38502,0,,,,,658413.7492,169.8172262
142.9,23.81734,17.4106,0,,,,,659382.5272,169.8774246
142.95,23.82515,17.41551,0.00001,,,,,659568.481,169.9331295
143,23.83359,17.43528,0,,,,,660317.2199,169.9933279
143.05,23.84234,17.40402,0,,,,,659133.3263,170.0557373
143.1,23.85031,17.41194,0.00001,,,,,659433.2763,170.1125834
143.15,23.85812,17.43106,0,,,,,660157.398,170.1682883
143.2,23.86703,17.43223,0,,,,,660201.7088,170.231839
143.25,23.87578,17.44893,0.00001,,,,,660834.1792,170.2942485
143.3,23.88359,17.45377,0,,,,,661017.4819,170.3499534
143.35,23.89172,17.45936,0,,,,,661229.1891,170.4079407
143.4,23.90062,17.46494,0,,,,,661440.5175,170.47142
143.45,23.90906,17.46735,0,,,,,661531.7902,170.5316184
143.5,23.91672,17.47632,0,,,,,661871.5063,170.5862534
143.55,23.92531,17.47461,0,,,,,661806.7443,170.6475217
143.6,23.93406,17.50613,0,,,,,663000.4848,170.7099312
143.65,23.94203,17.50775,0,,,,,663061.8382,170.7667773
143.7,23.95,17.49538,0,,,,,662593.3557,170.8236234
143.75,23.95875,17.51454,0,,,,,663318.9923,170.8860329
143.8,23.96734,17.51536,0,,,,,663350.0477,170.9473011
143.85,23.97515,17.51253,0,,,,,663242.8686,171.003006
143.9,23.98359,17.51841,0,,,,,663465.5588,171.0632044
143.95,23.99218,17.53646,0,,,,,664149.157,171.1244727
144,24.00031,17.55078,0,,,,,664691.4908,171.18246
144.05,24.00828,17.53074,0,,,,,663932.5264,171.2393061
144.1,24.01687,17.5501,0,,,,,664665.7375,171.3005744
144.15,24.02547,17.57154,0,,,,,665477.7234,171.361914
144.2,24.03343,17.55152,0,,,,,664719.5164,171.4186887
144.25,24.04187,17.5887,0,,,,,666127.6151,171.4788871
144.3,24.05062,17.57314,0,,,,,665538.3194,171.5412966
144.35,24.0589,17.58052,0,,,,,665817.8182,171.6003538
144.4,24.06672,17.58886,0,,,,,666133.6747,171.65613
144.45,24.07531,17.60737,0,,,,,666834.6942,171.7173983
144.5,24.08406,17.60669,0,,,,,666808.9409,171.7798077
144.55,24.09187,17.60777,0.00001,,,,,666849.8432,171.8355126
144.6,24.1,17.62771,0.00001,,,,,667605.0204,171.8934999
144.65,24.1089,17.63711,0,,,,,667961.0216,171.9569793
144.7,24.11734,17.62798,0.00001,,,,,667615.2459,172.0171777
144.75,24.12515,17.64558,0,,,,,668281.8015,172.0728826
144.8,24.13359,17.66477,0.00001,,,,,669008.5743,172.133081
144.85,24.14234,17.64321,0.00001,,,,,668192.0438,172.1954904
144.9,24.15047,17.64298,0.00001,,,,,668183.3331,172.2534777
144.95,24.15828,17.66038,0,,,,,668842.3142,172.3091827
145,24.16687,17.66481,0,,,,,669010.0892,172.3704509
145.05,24.17546,17.67827,0.00001,,,,,669519.8528,172.4317192
145.1,24.18343,17.6965,0,,,,,670210.268,172.4885653
145.15,24.19187,17.69838,0,,,,,670281.4682,172.5487637
145.2,24.20062,17.69326,0,,,,,670087.5612,172.6111731
145.25,24.20875,17.69302,0,,,,,670078.4718,172.6691605
145.3,24.21671,17.72043,0,,,,,671116.5563,172.7259352
145.35,24.22547,17.71911,0,,,,,671066.5647,172.788416
145.4,24.2339,17.73807,0.00001,,,,,671784.6268,172.8485431
145.45,24.24187,17.72921,0.00001,,,,,671449.0767,172.9053892
145.5,24.25031,17.73455,0,,,,,671651.3157,172.9655876
145.55,24.25906,17.7518,0,,,,,672304.6159,173.027997
145.6,24.26703,17.76547,0,,,,,672822.3326,173.0848432
145.65,24.275,17.76778,0,,,,,672909.8181,173.1416893
145.7,24.28375,17.78101,0.00001,,,,,673410.8709,173.2040987
145.75,24.2925,17.78779,0,,,,,673667.6463,173.2665082
145.8,24.30015,17.77766,0,,,,,673283.9981,173.3210719
145.85,24.30828,17.77353,0,,,,,673127.5848,173.3790592
145.9,24.31718,17.79422,0,,,,,673911.1663,173.4425386
145.95,24.32562,17.79068,0,,,,,673777.0978,173.5027369
146,24.33344,17.81153,0.00001,,,,,674566.7389,173.5585132
146.05,24.34187,17.81225,0,,,,,674594.0071,173.6186402
146.1,24.35062,17.81987,0,,,,,674882.5953,173.6810497
146.15,24.35875,17.83003,0,,,,,675267.3797,173.739037
146.2,24.36672,17.8312,0,,,,,675311.6905,173.7958831
146.25,24.37531,17.84347,0.00001,,,,,675776.3858,173.8571514
146.3,24.3839,17.84087,0,,,,,675677.9173,173.9184196
146.35,24.39187,17.84105,0,,,,,675684.7344,173.9752658
146.4,24.40031,17.85456,0,,,,,676196.3915,174.0354641
146.45,24.4089,17.85786,0,,,,,676321.3707,174.0967324
146.5,24.41703,17.87901,0,,,,,677122.3735,174.1547197
146.55,24.42515,17.86712,0,,,,,676672.0698,174.2126357
146.6,24.4339,17.88251,0.00001,,,,,677254.9272,174.2750452
146.65,24.44218,17.8853,0.00001,,,,,677360.5914,174.3341023
146.7,24.45,17.89944,0,,,,,677896.1082,174.3898786
146.75,24.45859,17.90378,0,,,,,678060.4748,174.4511468
146.8,24.46734,17.91486,0,,,,,678480.1018,174.5135563
146.85,24.47531,17.91025,0,,,,,678305.5097,174.5704024
146.9,24.48328,17.91895,0.00001,,,,,678635.0002,174.6272485
146.95,24.49218,17.93481,0,,,,,679235.6577,174.6907279
147,24.50062,17.95331,0,,,,,679936.2985,174.7509263
147.05,24.50843,17.92266,0,,,,,678775.5071,174.8066312
147.1,24.51656,17.94177,0,,,,,679499.2501,174.8646185
147.15,24.52562,17.95697,0,,,,,680074.9118,174.929239
147.2,24.53422,17.97579,0,,,,,680787.6718,174.9905786
147.25,24.54172,17.98427,0,,,,,681108.8303,175.0440724
147.3,24.55031,17.9675,0,,,,,680473.7089,175.1053407
147.35,24.55906,17.97784,0,,,,,680865.3103,175.1677502
147.4,24.56718,17.99778,0,,,,,681620.4875,175.2256661
147.45,24.575,18.00049,0,,,,,681723.1219,175.2814424
147.5,24.58375,18.00825,0,,,,,682017.0123,175.3438518
147.55,24.59234,18.02043,0.00001,,,,,682478.2991,175.4051201
147.6,24.60031,18.01275,0,,,,,682187.4385,175.4619662
147.65,24.60843,18.01404,0,,,,,682236.294,175.5198822
147.7,24.61718,18.0214,0,,,,,682515.0354,175.5822917
147.75,24.62531,18.05573,0,,,,,683815.1975,175.640279
147.8,24.63343,18.04595,0,,,,,683444.8047,175.698195
147.85,24.64203,18.0529,0,,,,,683708.0184,175.7595345
147.9,24.65047,18.04219,0,,,,,683302.4041,175.8197329
147.95,24.65828,18.05299,0.00001,,,,,683711.4269,175.8754378
148,24.66687,18.0747,0,,,,,684533.6383,175.9367061
148.05,24.67578,18.07408,0,,,,,684510.1574,176.0002568
148.1,24.6839,18.0747,0.00001,,,,,684533.6383,176.0581728
148.15,24.69172,18.09528,0,,,,,685313.0539,176.113949
148.2,24.70031,18.08356,0,,,,,684869.1885,176.1752172
148.25,24.70922,18.10952,0,,,,,685852.3579,176.2387679
148.3,24.71687,18.11179,0,,,,,685938.3285,176.2933316
148.35,24.725,18.12921,0.00001,,,,,686598.067,176.3513189
148.4,24.7339,18.11255,0.00001,,,,,685967.1115,176.4147983
148.45,24.74234,18.14004,0,,,,,687008.2259,176.4749967
148.5,24.75015,18.14797,0,,,,,687308.5546,176.5307016
148.55,24.75859,18.15554,0,,,,,687595.2493,176.5909
148.6,24.76734,18.14717,0,,,,,687278.2567,176.6533094
148.65,24.77531,18.12812,0,,,,,686556.786,176.7101555
148.7,24.78328,18.17298,0,,,,,688255.7453,176.7670016
148.75,24.79187,18.17445,0,,,,,688311.4178,176.8282699
148.8,24.80046,18.16823,0,,,,,688075.851,176.8895382
148.85,24.80844,18.18601,0,,,,,688749.2236,176.9464556
148.9,24.81687,18.1827,0,,,,,688623.8657,177.0065827
148.95,24.82562,18.20565,0,,,,,689493.039,177.0689921
149,24.83359,18.20491,0.00001,,,,,689465.0134,177.1258382
149.05,24.84171,18.21059,0,,,,,689680.1291,177.1837542
149.1,24.85062,18.21694,0,,,,,689920.6193,177.2473049
149.15,24.8589,18.21681,0.00001,,,,,689915.6959,177.3063621
149.2,24.86687,18.21846,0,,,,,689978.1855,177.3632082
149.25,24.87531,18.24552,0,,,,,691003.0146,177.4234066
149.3,24.88406,18.22408,0,,,,,690191.0288,177.485816
149.35,24.89203,18.25191,0,,,,,691245.0198,177.5426621
149.4,24.9,18.24231,0.00001,,,,,690881.444,177.5995082
149.45,24.90874,18.26391,0,,,,,691699.4895,177.6618464
149.5,24.9175,18.25841,0,,,,,691491.1909,177.7243272
149.55,24.92515,18.2753,0.00001,,,,,692130.857,177.7788909
149.6,24.93328,18.28899,0,,,,,692649.3312,177.8368782
149.65,24.94218,18.29633,0,,,,,692927.3151,177.9003575
149.7,24.95062,18.30149,0,,,,,693122.7371,177.9605559
149.75,24.95828,18.30316,0,,,,,693185.9842,178.015191
149.8,24.96687,18.30517,0,,,,,693262.1078,178.0764592
149.85,24.97562,18.32449,0,,,,,693993.8041,178.1388687
149.9,24.98375,18.32051,0,,,,,693843.0716,178.196856
149.95,24.99171,18.33843,0.00001,,,,,694521.7464,178.2536308
150,25.00047,18.35557,0,,,,,695170.8806,178.3161116
150.05,25.0089,18.33311,0,,,,,694320.2648,178.3762386
150.1,25.01687,18.34933,0.00001,,,,,694934.5564,178.4330847
150.15,25.02531,18.35385,0,,,,,695105.74,178.4932831
150.2,25.0339,18.35254,0,,,,,695056.127,178.5545514
150.25,25.04187,18.35892,0,,,,,695297.7534,178.6113975
150.3,25.05,18.37202,0,,,,,695793.8828,178.6693848
150.35,25.0589,18.38798,0,,,,,696398.3276,178.7328641
150.4,25.06718,18.41088,0.00001,,,,,697265.6072,178.7919213
150.45,25.075,18.38612,0,,,,,696327.8847,178.8476976
150.5,25.08343,18.41271,0,,,,,697334.9139,178.9078246
150.55,25.09234,18.40501,0,,,,,697043.2958,178.9713753
150.6,25.10031,18.41415,0,,,,,697389.4502,179.0282214
150.65,25.10812,18.43234,0,,,,,698078.3506,179.0839263
150.7,25.11703,18.44205,0,,,,,698446.0923,179.147477
150.75,25.12578,18.43468,0,,,,,698166.9722,179.2098864
150.8,25.13343,18.4441,0.00001,,,,,698523.7309,179.2644501
150.85,25.14172,18.45942,0,,,,,699103.9372,179.3235787
150.9,25.15062,18.46379,0,,,,,699269.4399,179.387058
150.95,25.15906,18.46581,0.00001,,,,,699345.9423,179.4472564
151,25.16671,18.47866,0,,,,,699832.6037,179.5018201
151.05,25.17515,18.49117,0,,,,,700306.3883,179.5620185
151.1,25.18406,18.47407,0.00001,,,,,699658.769,179.6255691
151.15,25.19203,18.50026,0,,,,,700650.6491,179.6824152
151.2,25.2,18.50661,0.00001,,,,,700891.1394,179.7392614
151.25,25.20875,18.50274,0,,,,,700744.5729,179.8016708
151.3,25.21734,18.52844,0,,,,,701717.8955,179.8629391
151.35,25.22531,18.5205,0.00001,,,,,701417.188,179.9197852
151.4,25.23359,18.50321,0,,,,,700762.3729,179.9788424
151.45,25.24218,18.5401,0,,,,,702159.4886,180.0401106
151.5,25.25031,18.52308,0,,,,,701514.899,180.098098
151.55,25.25843,18.54534,0,,,,,702357.9403,180.1560139
151.6,25.26703,18.55376,0.00001,,,,,702676.8266,180.2173535
151.65,25.27547,18.52862,0,,,,,701724.7125,180.2775519
151.7,25.28343,18.5827,0,,,,,703772.856,180.3343267
151.75,25.29187,18.57705,0.00001,,,,,703558.8766,180.3945251
151.8,25.30062,18.57749,0,,,,,703575.5404,180.4569346
151.85,25.30875,18.59274,0.00001,,,,,704153.0957,180.5149219
151.9,25.31672,18.58739,0.00001,,,,,703950.478,180.571768
151.95,25.32531,18.6107,0,,,,,704833.2854,180.6330362
152,25.33422,18.58622,0,,,,,703906.1672,180.6965869
152.05,25.34187,18.61532,0,,,,,705008.2562,180.7511506
152.1,25.35,18.61748,0,,,,,705090.0607,180.8091379
152.15,25.3589,18.63647,0.00001,,,,,705809.2591,180.8726173
152.2,25.36734,18.64659,0,,,,,706192.5285,180.9328156
152.25,25.375,18.6401,0,,,,,705946.7362,180.9874507
152.3,25.38359,18.65401,0,,,,,706473.5423,181.0487189
152.35,25.39234,18.65964,0.00001,,,,,706686.7643,181.1111284
152.4,25.40047,18.67257,0,,,,,707176.4554,181.1691157
152.45,25.40828,18.66471,0,,,,,706878.7778,181.2248206
152.5,25.41703,18.68023,0,,,,,707466.5586,181.2872301
152.55,25.42547,18.68117,0,,,,,707502.1587,181.3474285
152.6,25.43343,18.69768,0,,,,,708127.4333,181.4042033
152.65,25.44187,18.70165,0,,,,,708277.787,181.4644016
152.7,25.45047,18.69547,0,,,,,708043.7351,181.5257412
152.75,25.45875,18.69167,0,,,,,707899.8197,181.5847984
152.8,25.46672,18.71091,0,,,,,708628.4862,181.6416445
152.85,25.47546,18.72964,0.00001,,,,,709337.8376,181.7039827
152.9,25.4839,18.71254,0,,,,,708690.2183,181.7641811
152.95,25.49187,18.72865,0,,,,,709300.3439,181.8210272
153,25.50031,18.75452,0.00001,,,,,710280.1048,181.8812255
153.05,25.50906,18.7488,0,,,,,710063.4743,181.943635
153.1,25.51703,18.75164,0,,,,,710171.0321,182.0004811
153.15,25.525,18.76742,0.00001,,,,,710768.6598,182.0573272
153.2,25.53375,18.77167,0,,,,,710929.6178,182.1197367
153.25,25.5425,18.76815,0,,,,,710796.3067,182.1821462
153.3,25.55015,18.78196,0,,,,,711319.3256,182.2367099
153.35,25.55828,18.78207,0,,,,,711323.4915,182.2946972
153.4,25.56718,18.79798,0,,,,,711926.0426,182.3581765
153.45,25.57546,18.80982,0,,,,,712374.4527,182.4172337
153.5,25.58328,18.79239,0,,,,,711714.3355,182.4730099
153.55,25.59172,18.81606,0,,,,,712610.777,182.5332083
153.6,25.60062,18.80594,0,,,,,712227.5075,182.5966877
153.65,25.60875,18.82921,0,,,,,713108.8,182.654675
153.7,25.61671,18.85311,0,,,,,714013.9522,182.7114498
153.75,25.62547,18.84394,0,,,,,713666.6616,182.7739305
153.8,25.6339,18.8703,0,,,,,714664.9801,182.8340576
153.85,25.64187,18.85855,0,,,,,714219.9785,182.8909037
153.9,25.65031,18.85732,0.00001,,,,,714173.3953,182.9511021
153.95,25.6589,18.8745,0,,,,,714824.0445,183.0123704
154,25.66703,18.87648,0,,,,,714899.032,183.0703577
154.05,25.67515,18.88429,0,,,,,715194.816,183.1282737
154.1,25.6839,18.88638,0,,,,,715273.9695,183.1906831
154.15,25.69218,18.90853,0,,,,,716112.8448,183.2497403
154.2,25.70015,18.90293,0,,,,,715900.759,183.3065864
154.25,25.70859,18.91114,0.00001,,,,,716211.692,183.3667848
154.3,25.71734,18.90196,0,,,,,715864.0227,183.4291943
154.35,25.72531,18.93056,0,,,,,716947.1755,183.4860404
154.4,25.73328,18.93828,0,,,,,717239.551,183.5428865
154.45,25.74203,18.94073,0,,,,,717332.3385,183.605296
154.5,25.75078,18.96765,0,,,,,718351.8656,183.6677054
154.55,25.75843,18.9479,0.00001,,,,,717603.8842,183.7222691
154.6,25.76672,18.95126,0,,,,,717731.1357,183.7813976
154.65,25.77562,18.97221,0,,,,,718524.5641,183.844877
154.7,25.78406,18.98644,0,,,,,719063.4894,183.9050754
154.75,25.79172,18.9728,0,,,,,718546.9088,183.9597104
154.8,25.80015,18.99306,0,,,,,719314.2052,184.0198375
154.85,25.80906,19.00464,0.00001,,,,,719752.7685,184.0833881
154.9,25.81718,19.01115,0,,,,,719999.3183,184.1413041
154.95,25.82515,18.99558,0,,,,,719409.6438,184.1981502
155,25.83375,19.00309,0,,,,,719694.0661,184.2594898
155.05,25.84234,19.02346,0,,,,,720465.5285,184.3207581
155.1,25.85015,19.03008,0.00001,,,,,720716.2443,184.376463
155.15,25.85859,19.04345,0,,,,,721222.5993,184.4366614
155.2,25.86718,19.01718,0,,,,,720227.6893,184.4979296
155.25,25.87531,19.02922,0,,,,,720683.6739,184.5559169
155.3,25.88343,19.05528,0,,,,,721670.6307,184.6138329
155.35,25.89203,19.0705,0,,,,,722247.0497,184.6751725
155.4,25.90047,19.05462,0.00001,,,,,721645.6348,184.7353709
155.45,25.90843,19.0701,0,,,,,722231.9007,184.7921457
155.5,25.91687,19.0882,0,,,,,722917.3926,184.8523441
155.55,25.92562,19.0966,0,,,,,723235.5214,184.9147535
155.6,25.93375,19.09133,0.00001,,,,,723035.9334,184.9727408
155.65,25.94172,19.11554,0.00001,,,,,723952.826,185.0295869
155.7,25.95031,19.12314,0,,,,,724240.6569,185.0908552
155.75,25.95906,19.11707,0,,,,,724010.7709,185.1532647
155.8,25.96687,19.13234,0,,,,,724589.0836,185.2089696
155.85,25.97515,19.16051,0,,,,,725655.9513,185.2680268
155.9,25.9839,19.13261,0.00001,,,,,724599.3092,185.3304362
155.95,25.99234,19.14283,0,,,,,724986.3659,185.3906346
156,26.00015,19.14549,0,,,,,725087.1067,185.4463395
156.05,26.00859,19.16639,0,,,,,725878.6414,185.5065379
156.1,26.01734,19.17963,0,,,,,726380.073,185.5689474
156.15,26.02531,19.17765,0,,,,,726305.0855,185.6257935
156.2,26.03328,19.17986,0.00001,,,,,726388.7837,185.6826396
156.25,26.04203,19.16953,0,,,,,725997.561,185.7450491
156.3,26.05046,19.18476,0,,,,,726574.3588,185.8051761
