Crosshead speed,10,mm/min,,,,,,,
Tensile strain,25.4,mm,,,,,Area,2.05629E-05,
,,,,,,,,,
Time,Extension,Load,Strain from Extensometer,,,,,,
(s),(mm),(N),(mm/mm),,,,,Stress,Strain
186.5,20.09515,5.24731,-0.00001,,,,,255183.8606,379.9324987
186.55,20.10328,5.24136,-0.00001,,,,,254894.504,380.0862099
186.6,20.11203,5.24406,-0.00001,,,,,255025.8087,380.2516434
186.65,20.12031,5.24815,-0.00001,,,,,255224.711,380.4081906
186.7,20.12828,5.24764,-0.00001,,,,,255199.909,380.5588769
186.75,20.13687,5.24689,-0.00001,,,,,255163.4354,380.7212852
186.8,20.14531,5.24029,-0.00001,,,,,254842.4684,380.8808576
186.85,20.15328,5.25544,-0.00001,,,,,255579.2336,381.0315438
186.9,20.16172,5.25201,-0.00001,,,,,255412.428,381.1911161
186.95,20.17047,5.2455,-0.00001,,,,,255095.8378,381.3565495
187,20.17875,5.25905,-0.00001,,,,,255754.7929,381.5130968
187.05,20.18656,5.26731,-0.00001,,,,,256156.488,381.660758
187.1,20.19515,5.25117,-0.00001,,,,,255371.5777,381.8231663
187.15,20.2039,5.25276,-0.00001,,,,,255448.9016,381.9885997
187.2,20.21172,5.22705,-0.00001,,,,,254198.5891,382.1364499
187.25,20.21968,5.25524,-0.00001,,,,,255569.5074,382.2869471
187.3,20.22875,5.2623,-0.00001,,,,,255912.8448,382.4584306
187.35,20.23718,5.24974,-0.00001,,,,,255302.0348,382.6178139
187.4,20.245,5.25295,-0.00001,,,,,255458.1415,382.7656641
187.45,20.25328,5.26522,-0.00001,,,,,256054.8484,382.9222114
187.5,20.26234,5.25301,-0.00001,,,,,255461.0594,383.0935059
187.55,20.27047,5.25858,-0.00001,,,,,255731.9361,383.2472172
187.6,20.27812,5.26194,-0.00001,,,,,255895.3375,383.3918532
187.65,20.28671,5.25409,-0.00001,,,,,255513.5813,383.5542616
187.7,20.29562,5.26571,-0.00001,,,,,256078.6778,383.7227201
187.75,20.30343,5.27109,-0.00001,,,,,256340.3145,383.8703812
187.8,20.31156,5.27275,-0.00001,,,,,256421.0426,384.0240925
187.85,20.32031,5.26894,-0.00001,,,,,256235.7571,384.1895259
187.9,20.32875,5.2752,-0.00001,,,,,256540.1894,384.3490983
187.95,20.33672,5.28332,-0.00001,,,,,256935.0762,384.4997845
188,20.345,5.26953,-0.00001,,,,,256264.4496,384.6563318
188.05,20.35375,5.26105,-0.00001,,,,,255852.0556,384.8217652
188.1,20.36172,5.27712,-0.00001,,,,,256633.5617,384.9724514
188.15,20.37,5.26947,-0.00001,,,,,256261.5317,385.1289987
188.2,20.37875,5.27983,-0.00001,,,,,256765.3527,385.2944321
188.25,20.38703,5.28,-0.00001,,,,,256773.62,385.4509794
188.3,20.395,5.25613,-0.00001,,,,,255612.7893,385.6016656
188.35,20.40343,5.29129,-0.00001,,,,,257322.6682,385.7610489
188.4,20.41218,5.286,-0.00001,,,,,257065.4082,385.9264823
188.45,20.42015,5.26251,-0.00001,,,,,255923.0574,386.0771685
188.5,20.42812,5.27615,-0.00001,,,,,256586.3892,386.2278547
188.55,20.43703,5.2671,-0.00001,,,,,256146.2754,386.3963132
188.6,20.44562,5.28736,-0.00001,,,,,257131.5469,386.5587215
188.65,20.45328,5.29763,-0.00001,,,,,257630.991,386.7035467
188.7,20.46156,5.2933,-0.00001,,,,,257420.4172,386.860094
188.75,20.47046,5.28551,-0.00001,,,,,257041.5788,387.0283634
188.8,20.47875,5.28269,-0.00001,,,,,256904.4384,387.1850997
188.85,20.48656,5.28741,-0.00001,,,,,257133.9784,387.3327609
188.9,20.49515,5.31295,-0.00001,,,,,258376.0236,387.4951692
188.95,20.50375,5.28363,-0.00001,,,,,256950.1519,387.6577666
189,20.51187,5.29891,-0.00001,,,,,257693.2392,387.8112889
189.05,20.51984,5.28885,-0.00001,,,,,257204.0076,387.9619751
189.1,20.52859,5.28507,-0.00001,,,,,257020.181,388.1274085
189.15,20.53703,5.29293,-0.00001,,,,,257402.4236,388.2869808
189.2,20.545,5.31885,-0.00001,,,,,258662.9486,388.4376671
189.25,20.55343,5.30293,-0.00001,,,,,257888.7373,388.5970503
189.3,20.56203,5.30293,-0.00001,,,,,257888.7373,388.7596478
189.35,20.57015,5.29439,-0.00001,,,,,257473.4254,388.91317
189.4,20.57828,5.31283,-0.00001,,,,,258370.1878,389.0668812
189.45,20.58703,5.30702,-0.00001,,,,,258087.6396,389.2323147
189.5,20.59546,5.3034,-0.00001,,,,,257911.594,389.3916979
189.55,20.60328,5.29444,-0.00001,,,,,257475.857,389.5395482
189.6,20.61187,5.30965,-0.00001,,,,,258215.5401,389.7019565
189.65,20.62046,5.30845,-0.00001,,,,,258157.1824,389.8643649
189.7,20.62828,5.31317,-0.00001,,,,,258386.7225,390.0122151
189.75,20.63656,5.28917,-0.00001,,,,,257219.5697,390.1687623
189.8,20.64531,5.31617,-0.00001,,,,,258532.6166,390.3341958
189.85,20.6539,5.29021,-0.00001,,,,,257270.1463,390.4966041
189.9,20.66156,5.31015,-0.00001,,,,,258239.8557,390.6414293
189.95,20.66984,5.31732,-0.00001,,,,,258588.5426,390.7979765
190,20.67875,5.30895,-0.00001,,,,,258181.4981,390.966435
190.05,20.68703,5.32253,-0.00001,,,,,258841.9121,391.1229823
190.1,20.69484,5.30634,-0.00001,,,,,258054.5702,391.2706434
190.15,20.70343,5.32575,-0.00001,,,,,258998.5051,391.4330518
190.2,20.71218,5.3067,-0.00001,,,,,258072.0775,391.5984852
190.25,20.72015,5.31522,-0.00001,,,,,258486.4168,391.7491714
190.3,20.72828,5.3186,-0.00001,,,,,258650.7908,391.9028827
190.35,20.73703,5.33908,-0.00001,,,,,259646.7612,392.0683161
190.4,20.74531,5.31423,-0.00001,,,,,258438.2717,392.2248634
190.45,20.75328,5.32062,-0.00001,,,,,258749.0262,392.3755496
190.5,20.76187,5.33996,-0.00001,,,,,259689.5568,392.537958
190.55,20.77031,5.32638,-0.00001,,,,,259029.1428,392.6975303
190.6,20.77828,5.31984,-0.00001,,,,,258711.0937,392.8482165
190.65,20.78672,5.33878,-0.00001,,,,,259632.1718,393.0077889
190.7,20.79546,5.32054,-0.00001,,,,,258745.1356,393.1730332
190.75,20.80375,5.33719,-0.00001,,,,,259554.8479,393.3297696
190.8,20.81156,5.31737,-0.00001,,,,,258590.9742,393.4774307
190.85,20.82015,5.33246,-0.00001,,,,,259324.8215,393.6398391
190.9,20.8289,5.33392,-0.00001,,,,,259395.8233,393.8052725
190.95,20.83671,5.3269,-0.00001,,,,,259054.4311,393.9529336
191,20.84468,5.33725,-0.00001,,,,,259557.7658,394.1036198
191.05,20.85359,5.32515,-0.00001,,,,,258969.3263,394.2720783
191.1,20.86218,5.34699,-0.00001,,,,,260031.4353,394.4344867
191.15,20.87,5.34578,-0.00001,,,,,259972.5914,394.5823369
191.2,20.87828,5.33056,-0.00001,,,,,259232.4219,394.7388842
191.25,20.88734,5.34449,-0.00001,,,,,259909.8569,394.9101787
191.3,20.89547,5.3473,-0.00001,,,,,260046.511,395.0638899
191.35,20.90312,5.34879,-0.00001,,,,,260118.9718,395.208526
191.4,20.91187,5.34076,-0.00001,,,,,259728.4619,395.3739594
191.45,20.92062,5.33988,-0.00001,,,,,259685.6663,395.5393928
191.5,20.92843,5.36169,-0.00001,,,,,260746.3164,395.687054
191.55,20.93656,5.36155,-0.00001,,,,,260739.508,395.8407653
191.6,20.94531,5.3406,-0.00001,,,,,259720.6809,396.0061987
191.65,20.95375,5.35318,-0.00001,,,,,260332.4635,396.165771
191.7,20.96172,5.35329,-0.00001,,,,,260337.8129,396.3164572
191.75,20.97,5.35292,-0.00001,,,,,260319.8193,396.4730045
191.8,20.97875,5.36251,-0.00001,,,,,260786.1941,396.6384379
191.85,20.98672,5.3551,-0.00001,,,,,260425.8357,396.7891242
191.9,20.99484,5.35,-0.00001,,,,,260177.8157,396.9426464
191.95,21.00359,5.36121,-0.00001,,,,,260722.9734,397.1080798
192,21.01187,5.34025,-0.00001,,,,,259703.6599,397.2646271
192.05,21.01984,5.34287,-0.00001,,,,,259831.0741,397.4153133
192.1,21.02843,5.34457,-0.00001,,,,,259913.7474,397.5777216
192.15,21.03718,5.36793,-0.00001,,,,,261049.7761,397.7431551
192.2,21.04515,5.36598,-0.00001,,,,,260954.945,397.8938413
192.25,21.05312,5.34637,-0.00001,,,,,260001.2839,398.0445275
192.3,21.06203,5.36801,-0.00001,,,,,261053.6667,398.212986
192.35,21.07062,5.36819,-0.00001,,,,,261062.4203,398.3753943
192.4,21.07828,5.37577,-0.00001,,,,,261431.0461,398.5202195
192.45,21.08656,5.36221,-0.00001,,,,,260771.6047,398.6767667
192.5,21.09547,5.36985,-0.00001,,,,,261143.1484,398.8452252
192.55,21.10375,5.3783,-0.00001,,,,,261554.0834,399.0017725
192.6,21.11156,5.38462,-0.00001,,,,,261861.4337,399.1494336
192.65,21.12015,5.37006,-0.00001,,,,,261153.361,399.311842
192.7,21.12875,5.36881,-0.00001,,,,,261092.5718,399.4744394
192.75,21.13672,5.3615,-0.00001,,,,,260737.0765,399.6251256
192.8,21.145,5.3812,-0.00001,,,,,261695.1144,399.7816729
192.85,21.15359,5.3894,-0.00001,,,,,262093.8916,399.9440813
192.9,21.16203,5.36867,-0.00001,,,,,261085.7634,400.1036536
192.95,21.17,5.36298,-0.00001,,,,,260809.0509,400.2543398
193,21.17843,5.39475,-0.00001,,,,,262354.0694,400.4137231
193.05,21.18703,5.37904,-0.00001,,,,,261590.0706,400.5763205
193.1,21.195,5.37732,-0.00001,,,,,261506.4247,400.7270067
193.15,21.20328,5.38858,-0.00001,,,,,262054.0139,400.883554
193.2,21.21218,5.36849,-0.00001,,,,,261077.0097,401.0518234
193.25,21.22031,5.37768,-0.00001,,,,,261523.932,401.2055347
193.3,21.22828,5.3879,-0.00001,,,,,262020.9446,401.3562209
193.35,21.23687,5.38495,-0.00001,,,,,261877.482,401.5186293
193.4,21.24546,5.3987,-0.00001,,,,,262546.1633,401.6810376
193.45,21.25344,5.37378,-0.00001,,,,,261334.2696,401.8319129
193.5,21.26156,5.40466,-0.00001,,,,,262836.0063,401.9854351
193.55,21.27047,5.38501,-0.00001,,,,,261880.3999,402.1538936
193.6,21.2789,5.38504,-0.00001,,,,,261881.8588,402.3132769
193.65,21.28656,5.39548,-0.00001,,,,,262389.5703,402.458102
193.7,21.29484,5.41164,-0.00001,,,,,263175.4532,402.6146493
193.75,21.30375,5.40137,-0.00001,,,,,262676.0091,402.7831078
193.8,21.31187,5.38938,-0.00001,,,,,262092.919,402.93663
193.85,21.31984,5.40201,-0.00001,,,,,262707.1332,403.0873162
193.9,21.32843,5.39866,-0.00001,,,,,262544.2181,403.2497246
193.95,21.33703,5.3986,-0.00001,,,,,262541.3002,403.412322
194,21.345,5.39946,-0.00002,,,,,262583.1232,403.5630082
194.05,21.35328,5.39873,-0.00001,,,,,262547.6223,403.7195555
194.1,21.36203,5.40689,-0.00001,,,,,262944.4542,403.8849889
194.15,21.37031,5.39789,-0.00001,,,,,262506.7719,404.0415362
194.2,21.37828,5.41022,-0.00001,,,,,263106.3967,404.1922224
194.25,21.38687,5.41769,-0.00001,,,,,263469.673,404.3546307
194.3,21.39547,5.40796,-0.00001,,,,,262996.4898,404.5172281
194.35,21.40343,5.41401,-0.00001,,,,,263290.7096,404.6677253
194.4,21.41171,5.41036,-0.00002,,,,,263113.2051,404.8242726
194.45,21.42047,5.39469,-0.00001,,,,,262351.1515,404.9898951
194.5,21.42875,5.41081,-0.00001,,,,,263135.0892,405.1464423
194.55,21.43656,5.42157,-0.00001,,,,,263658.3627,405.2941035
194.6,21.44515,5.42009,-0.00001,,,,,263586.3883,405.4565118
194.65,21.45375,5.40849,-0.00001,,,,,263022.2644,405.6191092
194.7,21.46172,5.42158,-0.00001,,,,,263658.849,405.7697955
194.75,21.46968,5.4141,-0.00001,,,,,263295.0864,405.9202926
194.8,21.47875,5.41927,-0.00001,,,,,263546.5106,406.0917762
194.85,21.48718,5.41599,-0.00001,,,,,263386.9997,406.2511594
194.9,21.49484,5.41508,-0.00001,,,,,263342.7451,406.3959846
194.95,21.50328,5.42306,-0.00001,,,,,263730.8234,406.5555569
195,21.51218,5.41839,-0.00001,,,,,263503.715,406.7238264
195.05,21.52047,5.41865,-0.00001,,,,,263516.3591,406.8805627
195.1,21.52812,5.42654,-0.00001,,,,,263900.0606,407.0251988
195.15,21.53671,5.42401,-0.00001,,,,,263777.0232,407.1876071
195.2,21.54562,5.42521,-0.00001,,,,,263835.3809,407.3560656
195.25,21.55343,5.44478,-0.00001,,,,,264787.0967,407.5037268
195.3,21.56156,5.42837,-0.00001,,,,,263989.056,407.657438
195.35,21.57031,5.42153,-0.00001,,,,,263656.4174,407.8228715
195.4,21.57875,5.42409,-0.00001,,,,,263780.9137,407.9824438
195.45,21.58672,5.44568,-0.00001,,,,,264830.865,408.13313
195.5,21.595,5.42618,-0.00001,,,,,263882.5533,408.2896773
195.55,21.60375,5.44825,-0.00001,,,,,264955.8476,408.4551107
195.6,21.61172,5.43552,-0.00001,,,,,264336.7703,408.6057969
195.65,21.61984,5.46136,-0.00001,,,,,265593.4048,408.7593191
195.7,21.62859,5.44198,-0.00001,,,,,264650.9289,408.9247526
195.75,21.63687,5.43696,-0.00001,,,,,264406.7994,409.0812998
195.8,21.64484,5.44918,-0.00001,,,,,265001.0748,409.231986
195.85,21.65343,5.44357,-0.00001,,,,,264728.2528,409.3943944
195.9,21.66219,5.44277,-0.00001,,,,,264689.3477,409.5600169
195.95,21.67015,5.45166,-0.00001,,,,,265121.6805,409.710514
196,21.67812,5.45402,-0.00001,,,,,265236.4506,409.8612002
196.05,21.68703,5.44574,-0.00001,,,,,264833.7828,410.0296587
196.1,21.69562,5.4458,-0.00001,,,,,264836.7007,410.1920671
196.15,21.70328,5.44798,-0.00001,,,,,264942.7171,410.3368922
196.2,21.71156,5.42494,-0.00001,,,,,263822.2504,410.4934395
196.25,21.72046,5.45407,-0.00001,,,,,265238.8821,410.6617089
196.3,21.72875,5.4353,-0.00001,,,,,264326.0714,410.8184453
196.35,21.73656,5.43049,-0.00001,,,,,264092.1545,410.9661064
196.4,21.74515,5.44629,-0.00001,,,,,264860.5301,411.1285148
196.45,21.75375,5.46052,-0.00001,,,,,265552.5545,411.2911122
196.5,21.76171,5.45904,-0.00001,,,,,265480.58,411.4416093
196.55,21.76984,5.4641,-0.00001,,,,,265726.6548,411.5953206
196.6,21.77859,5.45132,-0.00001,,,,,265105.1459,411.760754
196.65,21.78703,5.4376,-0.00001,,,,,264437.9235,411.9203264
196.7,21.795,5.46947,-0.00001,,,,,265987.8052,412.0710126
196.75,21.80343,5.4583,-0.00002,,,,,265444.5928,412.2303959
196.8,21.81203,5.45198,-0.00001,,,,,265137.2426,412.3929933
196.85,21.82015,5.45372,-0.00001,,,,,265221.8612,412.5465155
196.9,21.82843,5.46559,-0.00001,,,,,265799.1155,412.7030628
196.95,21.83703,5.46509,-0.00001,,,,,265774.7998,412.8656602
197,21.84531,5.4582,-0.00001,,,,,265439.7297,413.0222075
197.05,21.85328,5.47805,-0.00001,,,,,266405.0623,413.1728937
197.1,21.86187,5.44572,-0.00001,,,,,264832.8102,413.335302
197.15,21.87047,5.46545,-0.00001,,,,,265792.3071,413.4978994
197.2,21.87828,5.46539,-0.00001,,,,,265789.3892,413.6455606
197.25,21.88656,5.46892,-0.00001,,,,,265961.0579,413.8021079
197.3,21.89546,5.46188,-0.00002,,,,,265618.6931,413.9703773
197.35,21.9039,5.47299,-0.00001,,,,,266158.9876,414.1299496
197.4,21.9114,5.50254,-0.00001,,,,,267596.0445,414.2717497
197.45,21.91984,5.46803,-0.00001,,,,,265917.776,414.4313221
197.5,21.92875,5.49172,-0.00001,,,,,267069.8531,414.5997805
197.55,21.93687,5.48132,-0.00001,,,,,266564.0869,414.7533028
197.6,21.94484,5.48862,-0.00001,,,,,266919.0959,414.903989
197.65,21.95343,5.47145,-0.00001,,,,,266084.0953,415.0663973
197.7,21.96218,5.48055,-0.00001,,,,,266526.6407,415.2318307
197.75,21.97015,5.48673,-0.00001,,,,,266827.1826,415.382517
197.8,21.97828,5.48326,-0.00001,,,,,266658.4318,415.5362282
197.85,21.98703,5.46403,-0.00002,,,,,265723.2506,415.7016616
197.9,21.99531,5.50321,-0.00001,,,,,267628.6275,415.8582089
197.95,22.00328,5.47957,-0.00001,,,,,266478.982,416.0088951
198,22.01187,5.49335,-0.00001,,,,,267149.1223,416.1713035
198.05,22.02046,5.48292,-0.00001,,,,,266641.8971,416.3337118
198.1,22.02828,5.49655,-0.00001,,,,,267304.7426,416.4815621
198.15,22.03671,5.48965,-0.00001,,,,,266969.1862,416.6409453
198.2,22.04547,5.48761,-0.00001,,,,,266869.9782,416.8065678
198.25,22.05359,5.48612,-0.00001,,,,,266797.5175,416.96009
198.3,22.06156,5.50751,-0.00001,,,,,267837.7424,417.1107762
198.35,22.07015,5.49389,-0.00001,,,,,267175.3832,417.2731846
198.4,22.07875,5.50488,-0.00001,,,,,267709.8419,417.435782
198.45,22.08672,5.5095,-0.00001,,,,,267934.5188,417.5864682
198.5,22.09468,5.50206,-0.00001,,,,,267572.7015,417.7369654
198.55,22.10359,5.50678,-0.00001,,,,,267802.2415,417.9054239
198.6,22.11203,5.49361,-0.00001,,,,,267161.7664,418.0649962
198.65,22.12,5.51552,-0.00001,,,,,268227.2797,418.2156824
198.7,22.12828,5.5038,-0.00001,,,,,267657.32,418.3722297
198.75,22.13718,5.50772,-0.00002,,,,,267847.955,418.5404991
198.8,22.14547,5.49383,-0.00001,,,,,267172.4653,418.6972355
198.85,22.15328,5.49939,-0.00001,,,,,267442.8557,418.8448966
198.9,22.16187,5.51555,-0.00001,,,,,268228.7386,419.007305
198.95,22.17062,5.51023,-0.00001,,,,,267970.0197,419.1727384
199,22.17859,5.50018,-0.00001,,,,,267481.2745,419.3234246
199.05,22.18656,5.52675,-0.00001,,,,,268773.4099,419.4741108
199.1,22.19531,5.50973,-0.00001,,,,,267945.7041,419.6395442
199.15,22.20375,5.51437,-0.00001,,,,,268171.3536,419.7991166
199.2,22.21172,5.51861,-0.00001,,,,,268377.5506,419.9498028
199.25,22.22015,5.52002,-0.00001,,,,,268446.1208,420.1091861
199.3,22.22875,5.51972,-0.00002,,,,,268431.5314,420.2717835
199.35,22.23672,5.51309,-0.00001,,,,,268109.1054,420.4224697
199.4,22.245,5.5088,-0.00001,,,,,267900.4769,420.579017
199.45,22.25359,5.53038,-0.00001,,,,,268949.9418,420.7414253
199.5,22.26203,5.50753,-0.00001,,,,,267838.715,420.9009977
199.55,22.26984,5.54019,-0.00001,,,,,269427.0155,421.0486588
199.6,22.27843,5.53118,-0.00001,,,,,268988.8469,421.2110672
199.65,22.28718,5.53501,-0.00001,,,,,269175.105,421.3765006
199.7,22.29515,5.52894,-0.00001,,,,,268879.9126,421.5271868
199.75,22.30328,5.52543,-0.00001,,,,,268709.2165,421.6808981
199.8,22.31203,5.52677,-0.00001,,,,,268774.3826,421.8463315
199.85,22.32047,5.54512,-0.00001,,,,,269666.7681,422.0059038
199.9,22.32828,5.52606,-0.00001,,,,,268739.8543,422.153565
199.95,22.33656,5.52781,-0.00001,,,,,268824.9592,422.3101123
200,22.34546,5.52465,-0.00001,,,,,268671.2841,422.4783817
200.05,22.35375,5.53051,-0.00001,,,,,268956.2639,422.635118
200.1,22.36156,5.53847,-0.00001,,,,,269343.3696,422.7827792
200.15,22.37015,5.5387,-0.00001,,,,,269354.5548,422.9451875
200.2,22.37875,5.52888,-0.00001,,,,,268876.9947,423.1077849
200.25,22.38687,5.53675,-0.00001,,,,,269259.7236,423.2613071
200.3,22.39484,5.53891,-0.00001,,,,,269364.7674,423.4119934
200.35,22.40359,5.54041,-0.00001,,,,,269437.7144,423.5774268
200.4,22.41203,5.52889,-0.00001,,,,,268877.4811,423.7369991
200.45,22.42,5.54138,-0.00001,,,,,269484.8868,423.8876853
200.5,22.42843,5.54027,-0.00001,,,,,269430.906,424.0470686
200.55,22.43703,5.53021,-0.00001,,,,,268941.6745,424.209666
200.6,22.44515,5.54086,-0.00001,,,,,269459.5985,424.3631883
200.65,22.45343,5.55179,-0.00001,,,,,269991.1394,424.5197355
200.7,22.46203,5.5496,-0.00001,,,,,269884.6367,424.6823329
200.75,22.47031,5.54481,-0.00001,,,,,269651.6924,424.8388802
200.8,22.47828,5.5457,-0.00001,,,,,269694.9743,424.9895664
200.85,22.48687,5.56379,-0.00001,,,,,270574.7158,425.1519748
200.9,22.49547,5.55844,-0.00001,,,,,270314.538,425.3145722
200.95,22.50343,5.54746,-0.00001,,,,,269780.5655,425.4650694
201,22.51156,5.56773,-0.00001,,,,,270766.3234,425.6187806
201.05,22.52047,5.55825,-0.00001,,,,,270305.298,425.7872391
201.1,22.5289,5.56628,-0.00001,,,,,270695.8079,425.9466224
201.15,22.53656,5.55292,-0.00001,,,,,270046.0928,426.0914475
201.2,22.545,5.5713,-0.00001,,,,,270939.9373,426.2510199
201.25,22.5539,5.56631,-0.00001,,,,,270697.2668,426.4192893
201.3,22.56187,5.56069,-0.00001,,,,,270423.9585,426.5699755
201.35,22.56968,5.57475,-0.00001,,,,,271107.7156,426.7176367
201.4,22.57844,5.55817,-0.00001,,,,,270301.4075,426.8832592
201.45,22.58718,5.54669,-0.00001,,,,,269743.1194,427.0485035
201.5,22.595,5.56745,-0.00001,,,,,270752.7066,427.1963537
201.55,22.60328,5.55876,-0.00001,,,,,270330.1,427.352901
201.6,22.61203,5.56678,-0.00001,,,,,270720.1236,427.5183344
201.65,22.62047,5.554,-0.00001,,,,,270098.6147,427.6779068
201.7,22.62843,5.57747,-0.00001,,,,,271239.9929,427.8284039
201.75,22.63687,5.57053,-0.00001,,,,,270902.4912,427.9879763
201.8,22.64547,5.57825,-0.00001,,,,,271277.9253,428.1505737
201.85,22.65343,5.56336,-0.00001,,,,,270553.8043,428.3010708
201.9,22.66172,5.57914,-0.00001,,,,,271321.2073,428.4578072
201.95,22.67047,5.56374,-0.00001,,,,,270572.2842,428.6232406
202,22.67859,5.5694,-0.00001,,,,,270847.5377,428.7767628
202.05,22.68656,5.58076,-0.00001,,,,,271399.9901,428.927449
202.1,22.69515,5.57213,-0.00001,,,,,270980.3014,429.0898574
202.15,22.70375,5.56887,-0.00001,,,,,270821.7631,429.2524548
202.2,22.71171,5.5526,-0.00001,,,,,270030.5308,429.4029519
202.25,22.71968,5.57328,-0.00001,,,,,271036.2275,429.5536381
202.3,22.72859,5.58165,-0.00001,,,,,271443.272,429.7220966
202.35,22.73718,5.5844,-0.00001,,,,,271577.0083,429.884505
202.4,22.74484,5.5731,-0.00001,,,,,271027.4738,430.0293301
202.45,22.75328,5.60475,-0.00001,,,,,272566.6566,430.1889025
202.5,22.76234,5.58145,-0.00001,,,,,271433.5457,430.3601969
202.55,22.77047,5.58461,-0.00001,,,,,271587.2208,430.5139082
202.6,22.77812,5.58493,-0.00001,,,,,271602.7829,430.6585443
202.65,22.78687,5.58067,-0.00001,,,,,271395.6133,430.8239777
202.7,22.79562,5.58959,-0.00001,,,,,271829.4051,430.9894111
202.75,22.80343,5.5936,-0.00001,,,,,272024.4168,431.1370723
202.8,22.81156,5.5902,-0.00001,,,,,271859.0702,431.2907836
202.85,22.82031,5.59962,-0.00001,,,,,272317.1777,431.456217
202.9,22.8289,5.58416,-0.00001,,,,,271565.3367,431.6186253
202.95,22.83672,5.5942,-0.00001,,,,,272053.5957,431.7664755
203,22.84515,5.58976,-0.00001,,,,,271837.6724,431.9258588
203.05,22.85375,5.59702,-0.00001,,,,,272190.7361,432.0884562
203.1,22.86172,5.59755,-0.00001,,,,,272216.5107,432.2391424
203.15,22.87,5.61003,-0.00001,,,,,272823.4302,432.3956897
203.2,22.87859,5.60564,-0.00001,,,,,272609.9385,432.5580981
203.25,22.88703,5.59465,-0.00001,,,,,272075.4798,432.7176704
203.3,22.89484,5.60101,-0.00001,,,,,272384.7753,432.8653316
203.35,22.90343,5.58431,-0.00001,,,,,271572.6314,433.0277399
203.4,22.91218,5.59878,-0.00002,,,,,272276.3273,433.1931733
203.45,22.92015,5.6208,-0.00001,,,,,273347.19,433.3438596
203.5,22.92812,5.5978,-0.00001,,,,,272228.6686,433.4945458
203.55,22.93703,5.62576,-0.00001,,,,,273588.4016,433.6630042
203.6,22.94562,5.60248,-0.00001,,,,,272456.2634,433.8254126
203.65,22.95328,5.59715,-0.00001,,,,,272197.0582,433.9702377
203.7,22.96156,5.5945,-0.00001,,,,,272068.1851,434.126785
203.75,22.97047,5.60601,-0.00001,,,,,272627.9321,434.2952435
203.8,22.97875,5.62069,-0.00001,,,,,273341.8406,434.4517908
203.85,22.98656,5.62126,-0.00001,,,,,273369.5605,434.5994519
203.9,22.99515,5.60555,-0.00001,,,,,272605.5617,434.7618603
203.95,23.00375,5.62318,-0.00001,,,,,273462.9327,434.9244577
204,23.01172,5.61822,-0.00001,,,,,273221.7211,435.0751439
204.05,23.01984,5.61409,-0.00001,,,,,273020.8736,435.2286661
204.1,23.02859,5.60415,-0.00001,,,,,272537.4778,435.3940995
204.15,23.03687,5.61197,-0.00001,,,,,272917.7751,435.5506468
204.2,23.045,5.623,-0.00001,,,,,273454.179,435.7043581
204.25,23.05343,5.60907,-0.00001,,,,,272776.7441,435.8637414
204.3,23.06203,5.63033,-0.00001,,,,,273810.647,436.0263388
204.35,23.07015,5.60048,-0.00001,,,,,272359.0006,436.179861
204.4,23.07843,5.62273,-0.00001,,,,,273441.0486,436.3364083
204.45,23.08718,5.62695,-0.00002,,,,,273646.2729,436.5018417
204.5,23.09547,5.61824,-0.00001,,,,,273222.6937,436.6585781
204.55,23.10328,5.61964,-0.00001,,,,,273290.7776,436.8062392
204.6,23.11172,5.63614,-0.00001,,,,,274093.1952,436.9658116
204.65,23.12046,5.63623,-0.00001,,,,,274097.572,437.1310559
204.7,23.12844,5.61154,-0.00002,,,,,272896.8636,437.2819312
204.75,23.13656,5.63263,-0.00001,,,,,273922.4991,437.4354534
204.8,23.14531,5.65195,-0.00001,,,,,274862.0571,437.6008868
204.85,23.1539,5.6307,-0.00002,,,,,273828.6406,437.7632952
204.9,23.16156,5.64288,-0.00001,,,,,274420.9706,437.9081203
204.95,23.16984,5.62563,-0.00001,,,,,273582.0795,438.0646676
205,23.17875,5.63886,-0.00002,,,,,274225.4725,438.2331261
205.05,23.18687,5.62323,-0.00001,,,,,273465.3643,438.3866483
205.1,23.19484,5.63356,-0.00001,,,,,273967.7263,438.5373345
205.15,23.20343,5.61899,-0.00001,,,,,273259.1673,438.6997428
205.2,23.21218,5.63092,-0.00001,,,,,273839.3395,438.8651763
205.25,23.22015,5.64519,-0.00002,,,,,274533.3091,439.0158625
205.3,23.22828,5.64942,-0.00001,,,,,274739.0198,439.1695738
205.35,23.23703,5.65114,-0.00001,,,,,274822.6657,439.3350072
205.4,23.24531,5.64858,-0.00001,,,,,274698.1694,439.4915545
205.45,23.25328,5.63556,-0.00001,,,,,274064.989,439.6422407
205.5,23.26187,5.65561,-0.00001,,,,,275040.0479,439.804649
205.55,23.27047,5.65589,-0.00002,,,,,275053.6647,439.9672464
205.6,23.27843,5.66852,-0.00001,,,,,275667.8789,440.1177436
205.65,23.28671,5.63201,-0.00002,,,,,273892.3477,440.2742909
205.7,23.29547,5.66871,-0.00001,,,,,275677.1188,440.4399133
205.75,23.30375,5.66743,-0.00001,,,,,275614.8707,440.5964606
205.8,23.31156,5.65562,-0.00002,,,,,275040.5342,440.7441218
205.85,23.32015,5.6593,-0.00001,,,,,275219.4977,440.9065301
205.9,23.3289,5.66416,-0.00001,,,,,275455.8461,441.0719635
